model,transform,true_char,maps_to_char,maps_to_self,rate,mean_conf
thaichar72_resnet18_64,rot90_ccw,ต,ฐ,False,0.25,0.2774645984172821
thaichar72_resnet18_64,rot90_ccw,ถ,็,False,1.0,0.7047853469848633
thaichar72_resnet18_64,rot90_ccw,ท,ร,False,0.375,0.23112346231937408
thaichar72_resnet18_64,rot90_ccw,ธ,ค,False,0.75,0.2572823464870453
thaichar72_resnet18_64,rot90_ccw,น,ร,False,0.875,0.3863532543182373
thaichar72_resnet18_64,rot90_ccw,บ,ล,False,0.625,0.45435023307800293
thaichar72_resnet18_64,rot90_ccw,ป,ร,False,0.375,0.3696778416633606
thaichar72_resnet18_64,rot90_ccw,ผ,ร,False,0.625,0.30600154399871826
thaichar72_resnet18_64,rot90_ccw,ฝ,ร,False,0.75,0.44766801595687866
thaichar72_resnet18_64,rot90_ccw,พ,ธ,False,0.5,0.238822340965271
thaichar72_resnet18_64,rot90_ccw,ฟ,ร,False,0.875,0.7343406677246094
thaichar72_resnet18_64,rot90_ccw,ภ,็,False,0.75,0.5416035652160645
thaichar72_resnet18_64,rot90_ccw,ม,ร,False,0.5,0.32875773310661316
thaichar72_resnet18_64,rot90_ccw,ย,ิ,False,0.375,0.43403929471969604
thaichar72_resnet18_64,rot90_ccw,ร,ท,False,0.625,0.17730048298835754
thaichar72_resnet18_64,rot90_ccw,ฤ,็,False,1.0,0.691103994846344
thaichar72_resnet18_64,rot90_ccw,ล,็,False,0.875,0.4927099943161011
thaichar72_resnet18_64,rot90_ccw,ว,์,False,1.0,0.4116239547729492
thaichar72_resnet18_64,rot90_ccw,ศ,็,False,0.5,0.22641411423683167
thaichar72_resnet18_64,rot90_ccw,ษ,ล,False,0.75,0.3946991562843323
thaichar72_resnet18_64,rot90_ccw,ส,็,False,0.375,0.24253787100315094
thaichar72_resnet18_64,rot90_ccw,ห,ร,False,0.875,0.3736034035682678
thaichar72_resnet18_64,rot90_ccw,ฬ,ร,False,1.0,0.37475165724754333
thaichar72_resnet18_64,rot90_ccw,อ,๑,False,1.0,0.38715559244155884
thaichar72_resnet18_64,rot90_ccw,ฮ,๑,False,1.0,0.5802923440933228
thaichar72_resnet18_64,rot90_ccw,ฯ,ร,False,1.0,0.5153149366378784
thaichar72_resnet18_64,rot90_ccw,ั,ว,False,0.375,0.6593379974365234
thaichar72_resnet18_64,rot90_ccw,า,์,False,0.875,0.6233984231948853
thaichar72_resnet18_64,rot90_ccw,ิ,ล,False,0.5,0.606312096118927
thaichar72_resnet18_64,rot90_ccw,ี,ซ,False,0.25,0.5510413646697998
thaichar72_resnet18_64,rot90_ccw,ึ,ซ,False,0.6666666666666666,0.40150323510169983
thaichar72_resnet18_64,rot90_ccw,ื,ฐ,False,0.375,0.5072458982467651
thaichar72_resnet18_64,rot90_ccw,ุ,์,False,1.0,0.8701634407043457
thaichar72_resnet18_64,rot90_ccw,ู,ล,False,0.625,0.5904498100280762
thaichar72_resnet18_64,rot90_ccw,เ,ึ,False,0.625,0.3358003497123718
thaichar72_resnet18_64,rot90_ccw,แ,็,False,1.0,0.2841547131538391
thaichar72_resnet18_64,rot90_ccw,โ,ั,False,0.625,0.32916563749313354
thaichar72_resnet18_64,rot90_ccw,ใ,์,False,0.625,0.3470649719238281
thaichar72_resnet18_64,rot90_ccw,ไ,ิ,False,0.625,0.5679660439491272
thaichar72_resnet18_64,rot90_ccw,ๅ,ิ,False,0.625,0.56737220287323
thaichar72_resnet18_64,rot90_ccw,ๆ,์,False,0.625,0.5230787992477417
thaichar72_resnet18_64,rot90_ccw,็,ษ,False,0.375,0.5171246528625488
thaichar72_resnet18_64,rot90_ccw,่,ิ,False,0.5714285714285714,0.7226853370666504
thaichar72_resnet18_64,rot90_ccw,้,ว,False,0.75,0.5501326322555542
thaichar72_resnet18_64,rot90_ccw,๊,อ,False,0.625,0.38027581572532654
thaichar72_resnet18_64,rot90_ccw,์,ั,False,0.5,0.298330157995224
thaichar72_resnet18_64,rot90_ccw,๐,๐,True,1.0,0.8339253664016724
thaichar72_resnet18_64,rot90_ccw,๑,๑,True,0.875,0.5457113981246948
thaichar72_resnet18_64,rot90_ccw,๒,อ,False,0.875,0.8228152394294739
thaichar72_resnet18_64,rot90_ccw,๓,อ,False,0.6,0.19535712897777557
thaichar72_resnet18_64,rot90_ccw,๔,ษ,False,1.0,0.7087404131889343
thaichar72_resnet18_64,rot90_ccw,๕,ซ,False,0.6666666666666666,0.29747095704078674
thaichar72_resnet18_64,rot90_ccw,๖,อ,False,0.5,0.2220047414302826
thaichar72_resnet18_64,rot90_ccw,๗,อ,False,1.0,0.8054634928703308
thaichar72_resnet18_64,rot90_ccw,๘,ข,False,0.6,0.4750800132751465
thaichar72_resnet18_64,rot90_ccw,๙,ซ,False,0.3333333333333333,0.10976182669401169
thaichar72_resnet18_64_v1labels,rot90_ccw,ก,็,False,0.875,0.6381934881210327
thaichar72_resnet18_64_v1labels,rot90_ccw,ข,า,False,0.5,0.4293873608112335
thaichar72_resnet18_64_v1labels,rot90_ccw,ค,็,False,0.75,0.617184042930603
thaichar72_resnet18_64_v1labels,rot90_ccw,ง,า,False,1.0,0.6511121988296509
thaichar72_resnet18_64_v1labels,rot90_ccw,จ,็,False,0.75,0.5015944242477417
thaichar72_resnet18_64_v1labels,rot90_ccw,ฉ,็,False,0.875,0.35250324010849
thaichar72_resnet18_64_v1labels,rot90_ccw,ช,ค,False,0.375,0.3636878728866577
thaichar72_resnet18_64_v1labels,rot90_ccw,ซ,า,False,0.75,0.30599021911621094
thaichar72_resnet18_64_v1labels,rot90_ccw,ญ,็,False,0.75,0.33982738852500916
thaichar72_resnet18_64_v1labels,rot90_ccw,ฏ,็,False,1.0,0.7644578814506531
thaichar72_resnet18_64_v1labels,rot90_ccw,ฐ,็,False,0.625,0.20156443119049072
thaichar72_resnet18_64_v1labels,rot90_ccw,ฒ,า,False,0.75,0.3387521803379059
thaichar72_resnet18_64_v1labels,rot90_ccw,ณ,็,False,0.25,0.2504673898220062
thaichar72_resnet18_64_v1labels,rot90_ccw,ด,า,False,0.625,0.4971826374530792
thaichar72_resnet18_64_v1labels,rot90_ccw,ต,า,False,0.75,0.35329896211624146
thaichar72_resnet18_64_v1labels,rot90_ccw,ถ,็,False,1.0,0.6988002061843872
thaichar72_resnet18_64_v1labels,rot90_ccw,ท,ร,False,0.875,0.3827816843986511
thaichar72_resnet18_64_v1labels,rot90_ccw,ธ,ิ,False,0.5,0.356706440448761
thaichar72_resnet18_64_v1labels,rot90_ccw,น,า,False,0.625,0.4268330931663513
thaichar72_resnet18_64_v1labels,rot90_ccw,บ,า,False,0.875,0.45504215359687805
thaichar72_resnet18_64_v1labels,rot90_ccw,ป,า,False,1.0,0.6578651666641235
thaichar72_resnet18_64_v1labels,rot90_ccw,ผ,๙,False,0.375,0.2921375632286072
thaichar72_resnet18_64_v1labels,rot90_ccw,ฝ,ร,False,0.625,0.3775213956832886
thaichar72_resnet18_64_v1labels,rot90_ccw,พ,ร,False,0.5,0.4031141996383667
thaichar72_resnet18_64_v1labels,rot90_ccw,ฟ,ร,False,1.0,0.7698997259140015
thaichar72_resnet18_64_v1labels,rot90_ccw,ภ,็,False,0.875,0.5856045484542847
thaichar72_resnet18_64_v1labels,rot90_ccw,ม,็,False,0.625,0.5632191896438599
thaichar72_resnet18_64_v1labels,rot90_ccw,ย,า,False,0.875,0.6311132311820984
thaichar72_resnet18_64_v1labels,rot90_ccw,ร,า,False,0.875,0.6959109902381897
thaichar72_resnet18_64_v1labels,rot90_ccw,ฤ,็,False,1.0,0.7831349968910217
thaichar72_resnet18_64_v1labels,rot90_ccw,ล,็,False,1.0,0.41435256600379944
thaichar72_resnet18_64_v1labels,rot90_ccw,ว,า,False,1.0,0.5862321853637695
thaichar72_resnet18_64_v1labels,rot90_ccw,ศ,า,False,0.5,0.357302725315094
thaichar72_resnet18_64_v1labels,rot90_ccw,ษ,า,False,0.625,0.42469221353530884
thaichar72_resnet18_64_v1labels,rot90_ccw,ส,็,False,0.875,0.34375545382499695
thaichar72_resnet18_64_v1labels,rot90_ccw,ห,ร,False,1.0,0.5015544891357422
thaichar72_resnet18_64_v1labels,rot90_ccw,ฬ,ร,False,1.0,0.6377888321876526
thaichar72_resnet18_64_v1labels,rot90_ccw,อ,๑,False,0.5,0.3676775395870209
thaichar72_resnet18_64_v1labels,rot90_ccw,ฮ,า,False,1.0,0.8809398412704468
thaichar72_resnet18_64_v1labels,rot90_ccw,ฯ,ร,False,1.0,0.6202929019927979
thaichar72_resnet18_64_v1labels,rot90_ccw,ั,ล,False,0.25,0.6813326478004456
thaichar72_resnet18_64_v1labels,rot90_ccw,า,์,False,0.5,0.4399068057537079
thaichar72_resnet18_64_v1labels,rot90_ccw,ิ,ส,False,0.375,0.34335023164749146
thaichar72_resnet18_64_v1labels,rot90_ccw,ี,ซ,False,0.25,0.5900337100028992
thaichar72_resnet18_64_v1labels,rot90_ccw,ึ,า,False,0.6666666666666666,0.2534031867980957
thaichar72_resnet18_64_v1labels,rot90_ccw,ื,ซ,False,0.375,0.46720677614212036
thaichar72_resnet18_64_v1labels,rot90_ccw,ุ,์,False,0.875,0.8306183815002441
thaichar72_resnet18_64_v1labels,rot90_ccw,ู,า,False,0.5,0.4727969467639923
thaichar72_resnet18_64_v1labels,rot90_ccw,เ,ึ,False,0.5,0.4463958144187927
thaichar72_resnet18_64_v1labels,rot90_ccw,แ,็,False,1.0,0.3859020471572876
thaichar72_resnet18_64_v1labels,rot90_ccw,โ,ี,False,0.5,0.20663020014762878
thaichar72_resnet18_64_v1labels,rot90_ccw,ใ,า,False,0.625,0.2715539038181305
thaichar72_resnet18_64_v1labels,rot90_ccw,ไ,ิ,False,0.625,0.44380903244018555
thaichar72_resnet18_64_v1labels,rot90_ccw,ๅ,ิ,False,0.625,0.5057728290557861
thaichar72_resnet18_64_v1labels,rot90_ccw,ๆ,์,False,0.5,0.6066164374351501
thaichar72_resnet18_64_v1labels,rot90_ccw,็,ข,False,0.25,0.3682006895542145
thaichar72_resnet18_64_v1labels,rot90_ccw,่,ิ,False,0.5714285714285714,0.7184045910835266
thaichar72_resnet18_64_v1labels,rot90_ccw,้,ว,False,0.625,0.5314143300056458
thaichar72_resnet18_64_v1labels,rot90_ccw,๊,อ,False,0.875,0.5556687116622925
thaichar72_resnet18_64_v1labels,rot90_ccw,์,า,False,0.375,0.2638053297996521
thaichar72_resnet18_64_v1labels,rot90_ccw,๐,๐,True,1.0,0.8650546669960022
thaichar72_resnet18_64_v1labels,rot90_ccw,๑,๑,True,0.625,0.4892409145832062
thaichar72_resnet18_64_v1labels,rot90_ccw,๒,อ,False,1.0,0.778195858001709
thaichar72_resnet18_64_v1labels,rot90_ccw,๓,อ,False,1.0,0.3375367224216461
thaichar72_resnet18_64_v1labels,rot90_ccw,๔,ษ,False,1.0,0.7311014533042908
thaichar72_resnet18_64_v1labels,rot90_ccw,๕,ข,False,1.0,0.31165775656700134
thaichar72_resnet18_64_v1labels,rot90_ccw,๖,อ,False,0.5,0.573163628578186
thaichar72_resnet18_64_v1labels,rot90_ccw,๗,อ,False,1.0,0.6644075512886047
thaichar72_resnet18_64_v1labels,rot90_ccw,๘,ข,False,0.4,0.2951236665248871
thaichar72_resnet18_64_v1labels,rot90_ccw,๙,ญ,False,0.3333333333333333,0.2468196153640747
thaichar72_mnv3small_64_small,rot90_ccw,ก,็,False,1.0,0.6833701729774475
thaichar72_mnv3small_64_small,rot90_ccw,ข,ล,False,0.75,0.6470631957054138
thaichar72_mnv3small_64_small,rot90_ccw,ค,็,False,0.875,0.3678458631038666
thaichar72_mnv3small_64_small,rot90_ccw,ง,า,False,0.75,0.2223794311285019
thaichar72_mnv3small_64_small,rot90_ccw,จ,๑,False,0.875,0.27452415227890015
thaichar72_mnv3small_64_small,rot90_ccw,ฉ,็,False,1.0,0.6137481927871704
thaichar72_mnv3small_64_small,rot90_ccw,ช,ล,False,0.5,0.39993804693222046
thaichar72_mnv3small_64_small,rot90_ccw,ซ,ล,False,0.875,0.601927638053894
thaichar72_mnv3small_64_small,rot90_ccw,ญ,ล,False,0.375,0.3211028277873993
thaichar72_mnv3small_64_small,rot90_ccw,ฏ,็,False,0.6666666666666666,0.3849196434020996
thaichar72_mnv3small_64_small,rot90_ccw,ฐ,๑,False,0.625,0.39602428674697876
thaichar72_mnv3small_64_small,rot90_ccw,ฒ,ล,False,0.5,0.33720430731773376
thaichar72_mnv3small_64_small,rot90_ccw,ณ,ล,False,0.375,0.36037537455558777
thaichar72_mnv3small_64_small,rot90_ccw,ด,๑,False,0.625,0.32095736265182495
thaichar72_mnv3small_64_small,rot90_ccw,ต,็,False,0.5,0.3178887367248535
thaichar72_mnv3small_64_small,rot90_ccw,ถ,็,False,0.875,0.6314750909805298
thaichar72_mnv3small_64_small,rot90_ccw,ท,ม,False,0.25,0.164250910282135
thaichar72_mnv3small_64_small,rot90_ccw,ธ,ิ,False,1.0,0.5969581604003906
thaichar72_mnv3small_64_small,rot90_ccw,น,ี,False,0.375,0.18505577743053436
thaichar72_mnv3small_64_small,rot90_ccw,บ,ภ,False,0.5,0.38852548599243164
thaichar72_mnv3small_64_small,rot90_ccw,ป,็,False,0.375,0.28870099782943726
thaichar72_mnv3small_64_small,rot90_ccw,ผ,ส,False,0.5,0.3325713872909546
thaichar72_mnv3small_64_small,rot90_ccw,ฝ,ร,False,0.375,0.3962556719779968
thaichar72_mnv3small_64_small,rot90_ccw,พ,ส,False,0.625,0.3795230984687805
thaichar72_mnv3small_64_small,rot90_ccw,ฟ,ร,False,0.5,0.4127044677734375
thaichar72_mnv3small_64_small,rot90_ccw,ภ,็,False,0.625,0.4859594702720642
thaichar72_mnv3small_64_small,rot90_ccw,ม,ก,False,0.125,0.17780841886997223
thaichar72_mnv3small_64_small,rot90_ccw,ย,๓,False,0.625,0.36008673906326294
thaichar72_mnv3small_64_small,rot90_ccw,ร,์,False,0.375,0.2021772563457489
thaichar72_mnv3small_64_small,rot90_ccw,ฤ,็,False,0.6666666666666666,0.23470556735992432
thaichar72_mnv3small_64_small,rot90_ccw,ล,็,False,0.75,0.48439204692840576
thaichar72_mnv3small_64_small,rot90_ccw,ว,๓,False,0.625,0.25635087490081787
thaichar72_mnv3small_64_small,rot90_ccw,ศ,็,False,0.5,0.415340781211853
thaichar72_mnv3small_64_small,rot90_ccw,ษ,ภ,False,0.5,0.3589978814125061
thaichar72_mnv3small_64_small,rot90_ccw,ส,็,False,1.0,0.3942496180534363
thaichar72_mnv3small_64_small,rot90_ccw,ห,ล,False,0.25,0.2390286773443222
thaichar72_mnv3small_64_small,rot90_ccw,ฬ,ห,False,1.0,0.21228693425655365
thaichar72_mnv3small_64_small,rot90_ccw,อ,๑,False,0.875,0.535947322845459
thaichar72_mnv3small_64_small,rot90_ccw,ฮ,๑,False,1.0,0.6830406188964844
thaichar72_mnv3small_64_small,rot90_ccw,ฯ,ภ,False,0.5,0.4669143259525299
thaichar72_mnv3small_64_small,rot90_ccw,ั,ว,False,0.375,0.6119242906570435
thaichar72_mnv3small_64_small,rot90_ccw,า,์,False,0.625,0.5058956146240234
thaichar72_mnv3small_64_small,rot90_ccw,ิ,ล,False,0.375,0.40022698044776917
thaichar72_mnv3small_64_small,rot90_ccw,ี,ข,False,0.25,0.5154021382331848
thaichar72_mnv3small_64_small,rot90_ccw,ึ,ช,False,0.3333333333333333,0.35986748337745667
thaichar72_mnv3small_64_small,rot90_ccw,ื,ล,False,0.375,0.43385881185531616
thaichar72_mnv3small_64_small,rot90_ccw,ุ,์,False,1.0,0.8995798826217651
thaichar72_mnv3small_64_small,rot90_ccw,ู,ล,False,0.75,0.5968815088272095
thaichar72_mnv3small_64_small,rot90_ccw,เ,ั,False,0.875,0.5478736758232117
thaichar72_mnv3small_64_small,rot90_ccw,แ,็,False,0.5,0.3143826127052307
thaichar72_mnv3small_64_small,rot90_ccw,โ,์,False,0.875,0.5408692359924316
thaichar72_mnv3small_64_small,rot90_ccw,ใ,์,False,0.75,0.572425127029419
thaichar72_mnv3small_64_small,rot90_ccw,ไ,์,False,1.0,0.7113113403320312
thaichar72_mnv3small_64_small,rot90_ccw,ๅ,ี,False,0.75,0.6159896850585938
thaichar72_mnv3small_64_small,rot90_ccw,ๆ,์,False,0.625,0.6094372272491455
thaichar72_mnv3small_64_small,rot90_ccw,็,ง,False,0.375,0.440939337015152
thaichar72_mnv3small_64_small,rot90_ccw,่,ั,False,0.42857142857142855,0.6275970339775085
thaichar72_mnv3small_64_small,rot90_ccw,้,ว,False,0.625,0.58322674036026
thaichar72_mnv3small_64_small,rot90_ccw,๊,ล,False,1.0,0.509940505027771
thaichar72_mnv3small_64_small,rot90_ccw,์,น,False,0.25,0.27332448959350586
thaichar72_mnv3small_64_small,rot90_ccw,๐,๐,True,1.0,0.8809840679168701
thaichar72_mnv3small_64_small,rot90_ccw,๑,๑,True,0.875,0.7740146517753601
thaichar72_mnv3small_64_small,rot90_ccw,๒,อ,False,1.0,0.7838877439498901
thaichar72_mnv3small_64_small,rot90_ccw,๓,ล,False,0.8,0.2634080648422241
thaichar72_mnv3small_64_small,rot90_ccw,๔,ษ,False,1.0,0.4868985116481781
thaichar72_mnv3small_64_small,rot90_ccw,๕,ข,False,0.3333333333333333,0.38136062026023865
thaichar72_mnv3small_64_small,rot90_ccw,๖,ิ,False,1.0,0.496990829706192
thaichar72_mnv3small_64_small,rot90_ccw,๗,อ,False,1.0,0.44334083795547485
thaichar72_mnv3small_64_small,rot90_ccw,๘,ข,False,0.6,0.36688071489334106
thaichar72_mnv3small_64_small,rot90_ccw,๙,น,False,0.6666666666666666,0.12394628673791885
